action,y_true,y_pred,gender,loss,total_cost,confidence,step,ai_penalty_gender0,ai_penalty_gender1
AI,0,0,1,0.0,0.0,0.9828467348473704,374,0.0,0.0
AI,0,0,0,0.0,0.0,0.9782748453422803,375,0.0,0.0
AI,1,1,0,0.0,0.0,0.5538557427041625,376,0.0,0.0
AI,1,1,0,0.0,0.0,0.8808629576410543,377,0.0,0.0
AI,1,1,0,0.0,0.0,0.5535960111455853,378,0.0,0.0
AI,1,1,1,0.0,0.0,0.8295311445637662,379,0.0,0.0
AI,1,1,0,0.0,0.0,0.8636811215410924,380,0.0,0.0
AI,1,1,1,0.0,0.0,0.8815237120351991,381,0.0,0.0
AI,1,1,1,0.0,0.0,0.8283207955238595,382,0.0,0.0
AI,0,1,1,1.0,1.0,0.7302318970917048,383,0.0,0.0
AI,1,1,0,0.0,0.0,0.8295311445637662,384,0.0,0.0
AI,0,1,1,1.0,1.0,0.8711918779706481,385,0.0,0.0
AI,1,1,1,0.0,0.0,0.8644458183088579,386,0.0,0.0
AI,0,0,0,0.0,0.0,0.9919427397823769,387,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,388,0.0,0.0
AI,0,0,0,0.0,0.0,0.9782281334717267,389,0.0,0.0
AI,1,1,1,0.0,0.0,0.8732192489442671,390,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.5985001859517923,391,0.0,0.0
AI,1,1,0,0.0,0.0,0.5476931441992147,392,0.0,0.0
AI,1,1,1,0.0,0.0,0.8815351204577488,393,0.0,0.0
AI,0,1,0,1.0,1.0,0.8951142663563354,394,0.0,0.0
AI,1,1,1,0.0,0.0,0.8814418993177997,395,0.0,0.0
AI,1,1,1,0.0,0.0,0.8295311445637662,396,0.0,0.0
AI,1,1,1,0.0,0.0,0.8774446327344478,397,0.0,0.0
AI,1,1,1,0.0,0.0,0.9110463208017568,398,0.0,0.0
AI,1,1,1,0.0,0.0,0.8774254676146503,399,0.0,0.0
AI,1,1,1,0.0,0.0,0.8808629576410543,400,0.0,0.0
AI,1,1,1,0.0,0.0,0.6242796711167794,401,0.0,0.0
AI,1,1,0,0.0,0.0,0.8216295546155555,402,0.0,0.0
AI,0,0,0,0.0,0.0,0.9721246784317747,403,0.0,0.0
AI,1,1,0,0.0,0.0,0.9018818240837646,404,0.0,0.0
AI,1,1,0,0.0,0.0,0.8216295546155555,405,0.0,0.0
AI,1,1,0,0.0,0.0,0.8732192489442671,406,0.0,0.0
AI,1,1,0,0.0,0.0,0.8304482584470311,407,0.0,0.0
AI,1,1,1,0.0,0.0,0.8295311445637662,408,0.0,0.0
AI,1,1,1,0.0,0.0,0.8772796096217277,409,0.0,0.0
AI,1,1,1,0.0,0.0,0.8874291845674651,410,0.0,0.0
AI,1,1,0,0.0,0.0,0.8205642105842544,411,0.0,0.0
AI,1,1,1,0.0,0.0,0.5516699989671769,412,0.0,0.0
AI,1,1,1,0.0,0.0,0.881426238165235,413,0.0,0.0
AI,0,0,0,0.0,0.0,0.9795929328017337,414,0.0,0.0
AI,1,1,1,0.0,0.0,0.8275391406314856,415,0.0,0.0
AI,0,0,1,0.0,0.0,0.9775551859595965,416,0.0,0.0
AI,1,1,0,0.0,0.0,0.8770509738640746,417,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,418,0.0,0.0
AI,1,1,1,0.0,0.0,0.9241443517727739,419,0.0,0.0
HUMAN,0,0,0,0.0,0.8,0.5218264171100674,420,0.0,0.0
AI,1,1,0,0.0,0.0,0.9068824161631767,421,0.0,0.0
AI,1,1,1,0.0,0.0,0.8732192489442671,422,0.0,0.0
AI,0,0,0,0.0,0.0,0.989334930070257,423,0.0,0.0
HUMAN,1,1,0,0.0,0.8,0.6441014438180106,424,0.0,0.0
AI,0,1,0,1.0,1.0,0.6519576205838511,425,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8228799875600424,426,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.56568677687025,427,0.0,0.0
AI,0,1,1,1.0,1.0,0.8682571844695941,428,0.0,0.0
AI,1,1,1,0.0,0.0,0.8692144067864402,429,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,430,0.0,0.0
AI,1,1,1,0.0,0.0,0.9240859579635377,431,0.0,0.0
AI,1,1,1,0.0,0.0,0.921444462427296,432,0.0,0.0
AI,1,1,1,0.0,0.0,0.9186844885160446,433,0.0,0.0
AI,1,1,1,0.0,0.0,0.924576507959501,434,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,435,0.0,0.0
AI,1,1,1,0.0,0.0,0.9033517451565523,436,0.0,0.0
AI,0,0,1,0.0,0.0,0.9805472338600146,437,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,438,0.0,0.0
AI,1,1,0,0.0,0.0,0.8637123491653795,439,0.0,0.0
AI,1,1,1,0.0,0.0,0.8947484519727462,440,0.0,0.0
AI,1,1,0,0.0,0.0,0.9015461273304455,441,0.0,0.0
AI,0,0,0,0.0,0.0,0.9806274484499319,442,0.0,0.0
AI,1,1,1,0.0,0.0,0.902801154877315,443,0.0,0.0
AI,1,1,1,0.0,0.0,0.8636251172601558,444,0.0,0.0
AI,1,1,1,0.0,0.0,0.9141189049011871,445,0.0,0.0
AI,1,1,1,0.0,0.0,0.9220073331036076,446,0.0,0.0
AI,1,1,0,0.0,0.0,0.9016053077986905,447,0.0,0.0
AI,0,0,1,0.0,0.0,0.9788362548061014,448,0.0,0.0
AI,1,1,1,0.0,0.0,0.8585985351901335,449,0.0,0.0
AI,1,1,1,0.0,0.0,0.9412767631077934,450,0.0,0.0
AI,1,1,0,0.0,0.0,0.9043746045503722,451,0.0,0.0
AI,1,1,0,0.0,0.0,0.8957725641727142,452,0.0,0.0
AI,1,1,0,0.0,0.0,0.8989762059735638,453,0.0,0.0
AI,1,1,0,0.0,0.0,0.8586927103865157,454,0.0,0.0
AI,1,1,1,0.0,0.0,0.9182027136179476,455,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,456,0.0,0.0
AI,1,1,0,0.0,0.0,0.9033290378139883,457,0.0,0.0
AI,1,1,1,0.0,0.0,0.9117007896696151,458,0.0,0.0
AI,1,1,1,0.0,0.0,0.8985221912775156,459,0.0,0.0
AI,1,1,1,0.0,0.0,0.9197002872156744,460,0.0,0.0
AI,1,1,0,0.0,0.0,0.8952583699955508,461,0.0,0.0
AI,0,1,1,1.0,1.0,0.9307288601279613,462,0.0,0.0
AI,1,1,0,0.0,0.0,0.8660837875832413,463,0.0,0.0
AI,0,0,0,0.0,0.0,0.9784035821854105,464,0.0,0.0
AI,0,1,0,1.0,1.0,0.9229503035280849,465,0.0,0.0
AI,1,1,0,0.0,0.0,0.9254016650589696,466,0.0,0.0
AI,1,1,1,0.0,0.0,0.9046422545171502,467,0.0,0.0
AI,1,1,0,0.0,0.0,0.5699850519236713,468,0.0,0.0
AI,0,1,0,1.0,1.0,0.886433424965418,469,0.0,0.0
AI,1,1,0,0.0,0.0,0.8860389710965644,470,0.0,0.0
AI,1,1,0,0.0,0.0,0.8880389315469671,471,0.0,0.0
AI,1,1,0,0.0,0.0,0.9194465766477373,472,0.0,0.0
AI,1,1,1,0.0,0.0,0.9104353165064835,473,0.0,0.0
AI,1,1,0,0.0,0.0,0.8227018071218082,474,0.0,0.0
AI,1,1,0,0.0,0.0,0.8257667505796447,475,0.0,0.0
AI,1,1,1,0.0,0.0,0.8859910200444467,476,0.0,0.0
AI,1,1,1,0.0,0.0,0.9422428912387014,477,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,478,0.0,0.0
AI,1,1,0,0.0,0.0,0.9242473495063301,479,0.0,0.0
AI,1,1,0,0.0,0.0,0.9349427676185602,480,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,481,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,482,0.0,0.0
AI,1,1,0,0.0,0.0,0.9448493428039584,483,0.0,0.0
AI,1,1,1,0.0,0.0,0.9434449319751732,484,0.0,0.0
AI,0,0,1,0.0,0.0,0.9799048580433221,485,0.0,0.0
AI,1,1,0,0.0,0.0,0.887201438408626,486,0.0,0.0
AI,1,1,0,0.0,0.0,0.8746937639543685,487,0.0,0.0
AI,1,1,0,0.0,0.0,0.9194558161449031,488,0.0,0.0
AI,1,1,1,0.0,0.0,0.8750135864572867,489,0.0,0.0
AI,1,1,0,0.0,0.0,0.9159035300288012,490,0.0,0.0
AI,1,1,0,0.0,0.0,0.9351862379463048,491,0.0,0.0
AI,1,1,0,0.0,0.0,0.9098460994650335,492,0.0,0.0
AI,1,1,0,0.0,0.0,0.8288872568885223,493,0.0,0.0
AI,1,1,0,0.0,0.0,0.8555547248848475,494,0.0,0.0
AI,1,1,0,0.0,0.0,0.8595763239197712,495,0.0,0.0
AI,1,1,0,0.0,0.0,0.8289934654641995,496,0.0,0.0
AI,1,1,1,0.0,0.0,0.821865151718894,497,0.0,0.0
AI,0,0,0,0.0,0.0,0.9781190874103243,498,0.0,0.0
AI,1,1,0,0.0,0.0,0.85577665905776,499,0.0,0.0
AI,1,1,0,0.0,0.0,0.8238977319791061,500,0.0,0.0
AI,1,1,0,0.0,0.0,0.8220056377820505,501,0.0,0.0
AI,1,1,0,0.0,0.0,0.9456401028395952,502,0.0,0.0
AI,1,1,1,0.0,0.0,0.8289934654641995,503,0.0,0.0
AI,0,0,1,0.0,0.0,0.9776961315425112,504,0.0,0.0
AI,1,1,1,0.0,0.0,0.8289934654641995,505,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.5730209533881009,506,0.0,0.0
AI,1,1,1,0.0,0.0,0.8880608378872872,507,0.0,0.0
AI,1,1,1,0.0,0.0,0.8962669029620411,508,0.0,0.0
AI,1,1,1,0.0,0.0,0.9023461006176753,509,0.0,0.0
AI,0,0,1,0.0,0.0,0.9786117877367696,510,0.0,0.0
AI,0,1,1,1.0,1.0,0.7244242142071882,511,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.5968520302331493,512,0.0,0.0
AI,1,1,1,0.0,0.0,0.8230367338456877,513,0.0,0.0
AI,0,0,0,0.0,0.0,0.9733105337639473,514,0.0,0.0
AI,0,0,0,0.0,0.0,0.9776961315425112,515,0.0,0.0
AI,1,1,1,0.0,0.0,0.8749551897061766,516,0.0,0.0
HUMAN,1,1,0,0.0,0.8,0.57728775154026,517,0.0,0.0
AI,0,1,1,1.0,1.0,0.8205642105842544,518,0.0,0.0
AI,0,0,0,0.0,0.0,0.9770450929583511,519,0.0,0.0
HUMAN,1,1,0,0.0,0.8,0.5632874340197824,520,0.0,0.0
AI,0,1,1,1.0,1.0,0.8644458183088579,521,0.0,0.0
AI,1,1,1,0.0,0.0,0.8749551897061766,522,0.0,0.0
AI,1,1,1,0.0,0.0,0.9448493428039584,523,0.0,0.0
AI,1,1,0,0.0,0.0,0.9023461006176753,524,0.0,0.0
AI,0,0,0,0.0,0.0,0.9781196833421453,525,0.0,0.0
AI,1,1,0,0.0,0.0,0.5788126904007511,526,0.0,0.0
DIAGNOSTIC,1,1,0,0.0,0.4,0.594603468915003,527,0.0,0.0
AI,1,1,0,0.0,0.0,0.8810879295410234,528,0.0,0.0
AI,1,1,0,0.0,0.0,0.6509439390443592,529,0.0,0.0
AI,1,1,1,0.0,0.0,0.8238977319791061,530,0.0,0.0
AI,1,1,0,0.0,0.0,0.9283146791949737,531,0.0,0.0
AI,1,1,0,0.0,0.0,0.7338621580609513,532,0.0,0.0
AI,1,1,0,0.0,0.0,0.8388572059436127,533,0.0,0.0
AI,1,1,1,0.0,0.0,0.8785028597101008,534,0.0,0.0
AI,1,1,1,0.0,0.0,0.9116515485812368,535,0.0,0.0
AI,1,1,1,0.0,0.0,0.8785028597101008,536,0.0,0.0
AI,1,1,0,0.0,0.0,0.8289934654641995,537,0.0,0.0
AI,1,1,1,0.0,0.0,0.8739352309437315,538,0.0,0.0
AI,0,1,1,1.0,1.0,0.8215799551247974,539,0.0,0.0
AI,0,0,0,0.0,0.0,0.9962064477379396,540,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.5645566139387992,541,0.0,0.0
AI,1,1,1,0.0,0.0,0.8252905949257263,542,0.0,0.0
AI,0,0,0,0.0,0.0,0.9758880116783781,543,0.0,0.0
AI,1,1,0,0.0,0.0,0.9370283620366685,544,0.0,0.0
AI,0,0,0,0.0,0.0,0.9781470759958886,545,0.0,0.0
AI,1,1,0,0.0,0.0,0.8237042302737743,546,0.0,0.0
AI,0,0,0,0.0,0.0,0.9748629591222702,547,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.5648993229955843,548,0.0,0.0
AI,0,0,0,0.0,0.0,0.976890195216097,549,0.0,0.0
AI,0,0,0,0.0,0.0,0.9890894237503534,550,0.0,0.0
AI,0,1,0,1.0,1.0,0.6523728712625445,551,0.0,0.0
AI,1,1,0,0.0,0.0,0.861915531140921,552,0.0,0.0
AI,0,0,1,0.0,0.0,0.9887008982062329,553,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.5792656901108999,554,0.0,0.0
AI,0,1,1,1.0,1.0,0.9479840096929021,555,0.0,0.0
AI,0,1,0,1.0,1.0,0.8029346914045364,556,0.0,0.0
AI,1,1,0,0.0,0.0,0.9094623009288076,557,0.0,0.0
AI,0,1,0,1.0,1.0,0.5914549766958266,558,0.0,0.0
AI,1,1,0,0.0,0.0,0.8824142436513457,559,0.0,0.0
AI,1,1,1,0.0,0.0,0.8259667339824169,560,0.0,0.0
AI,1,1,1,0.0,0.0,0.9256105349903198,561,0.0,0.0
DIAGNOSTIC,1,1,0,0.0,0.4,0.5414909085626203,562,0.0,0.0
AI,0,1,1,1.0,1.0,0.8723147001734416,563,0.0,0.0
AI,0,1,1,1.0,1.0,0.8255584150181404,564,0.0,0.0
AI,1,1,1,0.0,0.0,0.882230711909045,565,0.0,0.0
AI,1,1,1,0.0,0.0,0.8245920968595948,566,0.0,0.0
AI,0,1,1,1.0,1.0,0.769035440908317,567,0.0,0.0
AI,1,1,1,0.0,0.0,0.9023461006176753,568,0.0,0.0
AI,1,1,1,0.0,0.0,0.8749551897061766,569,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.7348078299104394,570,0.0,0.0
AI,0,0,1,0.0,0.0,0.9865568229314551,571,0.0,0.0
AI,1,1,0,0.0,0.0,0.8722379178355422,572,0.0,0.0
AI,1,1,1,0.0,0.0,0.8637125024255227,573,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.9743009893565802,574,0.0,0.0
AI,1,1,0,0.0,0.0,0.8643902901001372,575,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.56568677687025,576,0.0,0.0
AI,1,1,1,0.0,0.0,0.8230957083803967,577,0.0,0.0
AI,0,1,1,1.0,1.0,0.8746362899927151,578,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.507289083479445,579,0.0,0.0
AI,1,1,1,0.0,0.0,0.8699379676194168,580,0.0,0.0
AI,1,1,0,0.0,0.0,0.9057585683409888,581,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8709412480271981,582,0.0,0.0
AI,0,0,0,0.0,0.0,0.9708595343031832,583,0.0,0.0
AI,0,1,0,1.0,1.0,0.600010983254073,584,0.0,0.0
AI,1,1,1,0.0,0.0,0.8248475124481427,585,0.0,0.0
AI,0,0,0,0.0,0.0,0.9823249882320664,586,0.0,0.0
AI,1,1,0,0.0,0.0,0.9016053916124154,587,0.0,0.0
AI,1,1,0,0.0,0.0,0.7830524647045374,588,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,589,0.0,0.0
AI,1,1,0,0.0,0.0,0.902867454133618,590,0.0,0.0
AI,0,1,1,1.0,1.0,0.858210215644864,591,0.0,0.0
AI,0,0,1,0.0,0.0,0.9838325414046436,592,0.0,0.0
AI,1,1,1,0.0,0.0,0.8707546001842068,593,0.0,0.0
AI,0,0,1,0.0,0.0,0.9913778868195792,594,0.0,0.0
AI,1,1,0,0.0,0.0,0.8620820376827714,595,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,596,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8185451622420018,597,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.8193941854251774,598,0.0,0.0
AI,0,1,1,1.0,1.0,0.8229169541489366,599,0.0,0.0
AI,1,1,1,0.0,0.0,0.863379640087763,600,0.0,0.0
DIAGNOSTIC,1,1,0,0.0,0.4,0.5681221710565764,601,0.0,0.0
AI,0,0,0,0.0,0.0,0.97724397575907,602,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8705069675722227,603,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8207262131121279,604,0.0,0.0
HUMAN,1,1,0,0.0,0.8,0.5282652098295147,605,0.0,0.0
AI,1,1,1,0.0,0.0,0.8811479969790861,606,0.0,0.0
AI,1,1,1,0.0,0.0,0.8209922546464614,607,0.0,0.0
AI,1,1,1,0.0,0.0,0.8828419833575151,608,0.0,0.0
AI,1,1,1,0.0,0.0,0.8237042302737743,609,0.0,0.0
DIAGNOSTIC,0,1,1,1.0,1.4,0.5275839817451875,610,0.0,0.0
AI,0,1,1,1.0,1.0,0.8215975437812464,611,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.9795526215565886,612,0.0,0.0
AI,1,1,1,0.0,0.0,0.9349427676185602,613,0.0,0.0
AI,1,0,1,1.0,1.0,0.9809581870362316,614,0.0,0.0
AI,1,1,1,0.0,0.0,0.8241811608099153,615,0.0,0.0
AI,1,1,1,0.0,0.0,0.8703313099992469,616,0.0,0.0
AI,1,1,1,0.0,0.0,0.9159146398467962,617,0.0,0.0
DIAGNOSTIC,1,1,0,0.0,0.4,0.5421565354679734,618,0.0,0.0
AI,1,1,1,0.0,0.0,0.8228799875600424,619,0.0,0.0
AI,1,1,1,0.0,0.0,0.8643666579410538,620,0.0,0.0
AI,1,1,0,0.0,0.0,0.8239888062363259,621,0.0,0.0
AI,1,1,1,0.0,0.0,0.8583696725799272,622,0.0,0.0
AI,0,0,1,0.0,0.0,0.9772923501109492,623,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.6890881352508157,624,0.0,0.0
AI,1,1,0,0.0,0.0,0.8705486562367476,625,0.0,0.0
AI,1,1,1,0.0,0.0,0.8641333115683103,626,0.0,0.0
AI,1,1,0,0.0,0.0,0.8663012385406832,627,0.0,0.0
AI,1,1,0,0.0,0.0,0.8274188445104549,628,0.0,0.0
AI,0,1,0,1.0,1.0,0.8712661980303767,629,0.0,0.0
AI,1,1,0,0.0,0.0,0.9194465766477373,630,0.0,0.0
AI,1,1,0,0.0,0.0,0.8193941854251774,631,0.0,0.0
AI,0,1,1,1.0,1.0,0.8766626047304171,632,0.0,0.0
AI,0,0,0,0.0,0.0,0.9787769377103922,633,0.0,0.0
AI,1,1,1,0.0,0.0,0.8239970801755081,634,0.0,0.0
AI,1,1,1,0.0,0.0,0.9067600255538923,635,0.0,0.0
AI,1,1,1,0.0,0.0,0.9081481150567553,636,0.0,0.0
AI,1,1,1,0.0,0.0,0.9089145286015986,637,0.0,0.0
AI,1,1,0,0.0,0.0,0.8714145124787566,638,0.0,0.0
AI,1,1,1,0.0,0.0,0.8203387745262287,639,0.0,0.0
AI,1,1,1,0.0,0.0,0.9194465766477373,640,0.0,0.0
AI,0,0,0,0.0,0.0,0.976261014753179,641,0.0,0.0
AI,1,1,0,0.0,0.0,0.9179040018725872,642,0.0,0.0
AI,1,1,1,0.0,0.0,0.8520219810166714,643,0.0,0.0
AI,1,1,1,0.0,0.0,0.9474853091605946,644,0.0,0.0
AI,1,1,0,0.0,0.0,0.8742095047944153,645,0.0,0.0
AI,1,1,0,0.0,0.0,0.9154640563237013,646,0.0,0.0
AI,1,1,0,0.0,0.0,0.948093678317502,647,0.0,0.0
AI,1,1,0,0.0,0.0,0.937210842257801,648,0.0,0.0
AI,1,1,0,0.0,0.0,0.9254016650589696,649,0.0,0.0
AI,1,1,0,0.0,0.0,0.8264847122715541,650,0.0,0.0
AI,1,1,0,0.0,0.0,0.9189399404799659,651,0.0,0.0
AI,1,1,1,0.0,0.0,0.9319886705175756,652,0.0,0.0
AI,1,1,1,0.0,0.0,0.8704218895913142,653,0.0,0.0
AI,0,1,1,1.0,1.0,0.8748110316763441,654,0.0,0.0
AI,1,1,1,0.0,0.0,0.9413526507853509,655,0.0,0.0
AI,1,1,1,0.0,0.0,0.9484100052267574,656,0.0,0.0
AI,1,1,0,0.0,0.0,0.9070092653085637,657,0.0,0.0
AI,0,1,0,1.0,1.0,0.866126418855288,658,0.0,0.0
HUMAN,1,1,0,0.0,0.8,0.5133151347748274,659,0.0,0.0
AI,1,1,0,0.0,0.0,0.8909896106648473,660,0.0,0.0
AI,1,1,0,0.0,0.0,0.9425100318226043,661,0.0,0.0
AI,1,1,0,0.0,0.0,0.8739300951306003,662,0.0,0.0
AI,1,1,0,0.0,0.0,0.9049670614228325,663,0.0,0.0
AI,1,1,0,0.0,0.0,0.9221701523206256,664,0.0,0.0
AI,1,1,0,0.0,0.0,0.9318416765724107,665,0.0,0.0
AI,0,1,1,1.0,1.0,0.8749570371277656,666,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.6332139559414299,667,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.6137709130035122,668,0.0,0.0
AI,1,1,0,0.0,0.0,0.8642563740270557,669,0.0,0.0
AI,0,0,0,0.0,0.0,0.9761001281966594,670,0.0,0.0
AI,1,1,0,0.0,0.0,0.8924971123240724,671,0.0,0.0
AI,0,1,1,1.0,1.0,0.8766654122828335,672,0.0,0.0
AI,1,1,1,0.0,0.0,0.8643535558896641,673,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.7037811943165564,674,0.0,0.0
AI,1,1,1,0.0,0.0,0.9340869681209686,675,0.0,0.0
AI,1,1,0,0.0,0.0,0.8661726542641848,676,0.0,0.0
AI,1,1,0,0.0,0.0,0.9484177686231314,677,0.0,0.0
AI,1,1,1,0.0,0.0,0.8635696111479996,678,0.0,0.0
AI,1,1,0,0.0,0.0,0.924329544482279,679,0.0,0.0
AI,1,1,1,0.0,0.0,0.8637843697956346,680,0.0,0.0
AI,0,0,1,0.0,0.0,0.9777294833353777,681,0.0,0.0
AI,1,1,0,0.0,0.0,0.9090460271860559,682,0.0,0.0
AI,1,1,0,0.0,0.0,0.9358358160232363,683,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.7286787439184423,684,0.0,0.0
AI,0,0,0,0.0,0.0,0.9786239660968175,685,0.0,0.0
AI,1,1,0,0.0,0.0,0.8604038436626608,686,0.0,0.0
AI,1,1,0,0.0,0.0,0.9283146791949737,687,0.0,0.0
AI,1,1,1,0.0,0.0,0.8239888062363259,688,0.0,0.0
AI,1,1,0,0.0,0.0,0.9194465766477373,689,0.0,0.0
AI,1,1,0,0.0,0.0,0.8612488467604281,690,0.0,0.0
AI,1,1,1,0.0,0.0,0.9194465766477373,691,0.0,0.0
AI,1,1,1,0.0,0.0,0.9194465766477373,692,0.0,0.0
AI,0,1,1,1.0,1.0,0.8766654122828335,693,0.0,0.0
AI,1,1,1,0.0,0.0,0.9051182689502151,694,0.0,0.0
AI,1,1,1,0.0,0.0,0.8710534458914546,695,0.0,0.0
AI,1,1,1,0.0,0.0,0.9182308685712532,696,0.0,0.0
AI,1,1,1,0.0,0.0,0.9475209246904075,697,0.0,0.0
AI,0,1,1,1.0,1.0,0.8749570371277656,698,0.0,0.0
AI,1,1,1,0.0,0.0,0.8573752429275704,699,0.0,0.0
AI,1,1,1,0.0,0.0,0.8217226755819711,700,0.0,0.0
AI,0,0,1,0.0,0.0,0.977204323820345,701,0.0,0.0
DIAGNOSTIC,1,1,1,0.0,0.4,0.8705486562367476,702,0.0,0.0
AI,1,1,1,0.0,0.0,0.8643535558896641,703,0.0,0.0
AI,1,1,0,0.0,0.0,0.8643902901001372,704,0.0,0.0
AI,1,1,1,0.0,0.0,0.8643902901001372,705,0.0,0.0
AI,1,1,0,0.0,0.0,0.824334658479575,706,0.0,0.0
AI,1,1,1,0.0,0.0,0.9447978000509337,707,0.0,0.0
AI,1,1,1,0.0,0.0,0.8607345135820731,708,0.0,0.0
AI,1,1,1,0.0,0.0,0.9071127240908122,709,0.0,0.0
AI,0,0,0,0.0,0.0,0.9801912891898216,710,0.0,0.0
AI,1,1,0,0.0,0.0,0.8338805988442324,711,0.0,0.0
AI,1,1,0,0.0,0.0,0.9241167100236046,712,0.0,0.0
AI,1,1,0,0.0,0.0,0.8959485131506828,713,0.0,0.0
AI,1,1,1,0.0,0.0,0.9051182689502151,714,0.0,0.0
AI,1,1,0,0.0,0.0,0.8643902901001372,715,0.0,0.0
AI,1,1,1,0.0,0.0,0.8733677208287176,716,0.0,0.0
AI,0,0,1,0.0,0.0,0.9789587373175986,717,0.0,0.0
AI,0,0,1,0.0,0.0,0.9895475125818111,718,0.0,0.0
AI,1,1,1,0.0,0.0,0.9208765281989866,719,0.0,0.0
AI,1,1,1,0.0,0.0,0.8244539418756851,720,0.0,0.0
AI,1,1,1,0.0,0.0,0.90885624139203,721,0.0,0.0
DIAGNOSTIC,1,1,0,0.0,0.4,0.5170978023555127,722,0.0,0.0
DIAGNOSTIC,0,0,1,0.0,0.4,0.9723645257025602,723,0.0,0.0
AI,1,1,0,0.0,0.0,0.7743787342309661,724,0.0,0.0
AI,0,0,0,0.0,0.0,0.9774003057821716,725,0.0,0.0
AI,0,0,0,0.0,0.0,0.9775300777616072,726,0.0,0.0
AI,1,1,1,0.0,0.0,0.9478959461504006,727,0.0,0.0
AI,0,1,1,1.0,1.0,0.8103406496320608,728,0.0,0.0
AI,0,0,1,0.0,0.0,0.9883826577926852,729,0.0,0.0
AI,0,1,0,1.0,1.0,0.821906720299236,730,0.0,0.0
AI,1,1,0,0.0,0.0,0.5574085898894969,731,0.0,0.0
AI,1,1,0,0.0,0.0,0.821906720299236,732,0.0,0.0
AI,1,1,0,0.0,0.0,0.8737400102608088,733,0.0,0.0
AI,0,1,0,1.0,1.0,0.5540612673800853,734,0.0,0.0
AI,0,1,0,1.0,1.0,0.8771228705937592,735,0.0,0.0
AI,0,0,0,0.0,0.0,0.992254877804516,736,0.0,0.0
AI,0,1,0,1.0,1.0,0.5567361936380355,737,0.0,0.0
AI,0,0,0,0.0,0.0,0.99500494465893,738,0.0,0.0
DIAGNOSTIC,0,1,1,1.0,1.4,0.5569166723861062,739,0.0,0.0
AI,1,1,1,0.0,0.0,0.821629409492906,740,0.0,0.0
AI,1,1,0,0.0,0.0,0.563156318743405,741,0.0,0.0
DIAGNOSTIC,0,1,1,1.0,1.4,0.5918701335318481,742,0.0,0.0
AI,1,1,1,0.0,0.0,0.5572729441172776,743,0.0,0.0
AI,0,1,1,1.0,1.0,0.5912243903989465,744,0.0,0.0
AI,0,0,0,0.0,0.0,0.9951586433325118,745,0.0,0.0
AI,1,0,1,1.0,1.0,0.6192664828820758,746,0.0,0.0
AI,0,0,0,0.0,0.0,0.9946720369888594,747,0.0,0.0
AI,1,1,1,0.0,0.0,0.5107343360450258,748,0.0,0.0
AI,1,1,1,0.0,0.0,0.6463505708737223,749,0.0,0.0
AI,1,1,1,0.0,0.0,0.7325509899254534,750,0.0,0.0
AI,1,0,1,1.0,1.0,0.563629759337041,751,0.0,0.0
AI,0,1,0,1.0,1.0,0.5570205816000475,752,0.0,0.0
AI,0,1,1,1.0,1.0,0.6141198725589004,753,0.0,0.0
